#{"t_start": 1764859560.172032, "env_id": "None"}
r,l,t
-6.844927,199,4162.462262
5.417783,101,4165.598685
3.559474,88,4168.566427
4.347321,89,4171.919299
23.579673,101,4177.136875
29.46972,293,4191.187147
5.105021,93,4194.558699
7.462405,143,4198.523325
-4.467635,84,4200.638192
24.001279,101,4203.063597
-0.221645,82,4205.015573
4.723765,105,4207.600847
8.396489,162,4211.358247
6.753867,338,4218.659197
6.771347,139,4221.671582
5.326062,83,4223.484846
23.960486,101,4225.577667
24.029911,192,4229.536409
25.29975,268,4234.893131
10.38093,173,4238.495939
7.042831,145,4241.476104
10.44063,109,4243.695348
3.334434,167,4247.22427
1.856908,88,4249.002642
4.381268,94,4250.99559
24.076774,195,4255.570118
26.120229,224,4260.394033
25.689188,246,4266.005257
24.137516,101,4268.494239
27.854772,182,4272.999725
-7.564161,43,4274.111403
4.965108,149,4277.552776
25.782861,165,4281.651788
3.719651,102,4284.386859
-9.662153,141,4288.107207
10.693086,102,4290.640404
-7.736033,7,4290.815124
5.39197,121,4293.986685
27.161486,252,4301.152559
23.772929,101,4303.943887
4.822612,114,4307.513249
9.721119,99,4310.370022
8.633973,98,4313.600136
6.995562,143,4318.26204
-3.529195,65,4320.261776
25.066542,251,4329.248371
7.398448,344,4340.906689
27.63173,244,4347.959788
27.13548,256,4354.478979
4.976693,122,4357.454131
8.970738,130,4360.517738
8.718788,125,4363.237042
5.6497,115,4365.596141
30.141509,219,4370.187574
4.460077,139,4373.069137
-7.516239,12,4373.334171
24.169783,101,4375.33213
5.300617,120,4377.639534
-4.250851,71,4379.152013
27.961719,247,4384.037101
4.753353,95,4385.915295
-5.979501,91,4387.748708
27.333688,199,4391.999218
7.063543,103,4394.150898
5.088094,158,4397.435643
24.028493,101,4399.654227
4.536741,93,4401.603458
27.844019,259,4407.294031
27.393437,210,4411.876842
5.860195,148,4415.230625
27.13901,187,4419.569484
25.65434,223,4424.911355
23.750827,120,4427.770324
23.845517,101,4430.316645
24.126524,101,4432.697158
23.954138,101,4435.206474
3.566815,100,4437.784616
5.696679,122,4441.20604
27.16214,273,4448.816056
-6.907166,50,4450.364676
26.566999,244,4457.491423
24.20035,101,4460.498721
8.522375,125,4466.799292
31.49849,347,4481.596909
24.04797,101,4485.079459
28.190497,257,4493.348872
23.164371,104,4496.361007
4.768857,115,4499.064762
25.376634,233,4505.045238
4.972447,121,4507.665515
-6.703608,49,4508.721942
24.669526,109,4511.012101
33.752781,358,4518.332413
-8.36684,135,4520.94025
27.582422,233,4525.588143
24.219982,101,4527.627408
8.248233,118,4529.975985
-9.29504,157,4533.442795
3.129758,109,4535.818233
4.295096,93,4537.727901
3.518378,82,4539.468483
11.152308,157,4542.953781
24.063346,101,4545.356538
31.161786,300,4552.156219
3.448737,108,4554.764628
27.792881,241,4560.477397
24.243802,101,4562.991553
4.725099,99,4565.346545
23.809119,101,4567.945033
2.877146,104,4570.690748
23.909878,101,4573.268257
-7.147635,92,4575.608183
3.152647,112,4578.595974
2.378741,160,4582.944366
3.845202,181,4588.580978
-4.542509,84,4591.075067
-5.895117,25,4591.754857
25.755531,230,4598.439528
-6.574647,38,4600.653058
5.410816,95,4604.077095
26.563921,243,4612.923576
24.658473,146,4617.309244
29.2784,268,4624.838316
-8.349678,48,4626.106138
-3.418719,83,4628.088241
11.068741,114,4631.045518
24.350163,101,4633.512718
27.67504,211,4638.315863
29.520347,269,4644.467944
-8.63693,160,4647.864607
23.772538,101,4649.979738
-7.041991,19,4650.404751
27.61494,259,4655.875998
-1.796258,113,4658.560881
31.379448,302,4665.601235
8.409007,160,4669.31052
27.921779,230,4674.676415
24.244349,101,4677.054772
28.789283,263,4683.650699
24.262159,101,4686.100445
28.056271,281,4693.656263
4.46351,101,4696.16587
7.899067,126,4699.39551
7.762679,112,4702.568073
-6.686379,73,4704.675217
-3.734091,38,4705.687452
24.251698,101,4708.687514
24.642237,114,4712.054806
24.132127,101,4716.34125
4.18989,326,4728.962662
26.304841,225,4737.840837
28.30414,240,4746.009364
3.121706,100,4748.939614
24.054718,101,4751.959246
24.247661,101,4754.778033
32.366723,366,4763.557296
4.163707,89,4765.670785
4.259287,147,4768.798907
26.896156,233,4773.878187
-9.180177,22,4774.369903
28.037161,263,4779.950025
